musteri_yasi,sehir,cinsiyet,aylik_gelir,toplam_harcama,siparis_sayisi,ortalama_sepet,musteri_id,churn
44.0,Sehir_29,Kadin,9837.774211073849,30130.25637649971,29.0,352.4185559489498,USR000276,1
,Sehir_98,Kadin,84334.17458521386,4094.8502650955966,27.0,403.64621202629166,USR000277,0
21.0,Sehir_45,Erkek,8342.55235748758,10219.721176411105,3.0,461.72395023027866,USR000278,1
,Sehir_23,Kadin,19850.760184693485,9807.805898536417,,234.95454209897514,USR000279,0
33.0,Sehir_85,Kadin,55055.100276747784,6921.079775133558,17.0,538.835853397373,USR000280,0
45.0,Sehir_85,Erkek,33459.626636001674,7428.135385199288,7.0,328.730966436924,USR000281,0
56.0,Sehir_99,Belirtmek istemiyorum,31170.823426939995,2905.4820595149986,28.0,576.8820839850403,USR000282,1
45.0,Sehir_91,Erkek,14120.288936234465,11334.98103792476,31.0,215.91013470782377,USR000283,1
43.0,Sehir_119,Erkek,36003.019483164775,10240.031515088198,6.0,565.7369910396335,USR000284,1
71.0,Sehir_68,Erkek,81058.7914699002,,,214.40239634486633,USR000285,1
,Sehir_34,Kadin,36900.276869125955,18014.44327387281,30.0,732.3171929908385,USR000286,1
50.0,Sehir_103,Kadin,18691.409201326976,27816.86877486921,,207.2249354923852,USR000287,0
,Sehir_31,Erkek,13386.061145534335,18267.002244902484,33.0,508.4880080683089,USR000288,1
44.0,Sehir_34,Kadin,19002.471594995695,2319.4097540357725,1.0,295.6408664461247,USR000289,1
64.0,Sehir_99,Erkek,49705.30773878554,9132.318827289026,11.0,457.25335754998224,USR000290,1
33.0,Sehir_105,Erkek,47804.82285260106,2714.28032771124,,343.92123993114984,USR000291,1
72.0,Sehir_40,Kadin,19141.122680371,9098.50775016476,28.0,186.31544369559296,USR000292,1
36.0,Sehir_87,Kadin,6194.347504799932,2726.9961296548618,6.0,69.52452359686316,USR000293,1
49.0,Sehir_110,Kadin,50818.21899671959,37518.74691691898,4.0,726.1374944289339,USR000294,1
47.0,Sehir_95,Kadin,17709.1030119765,20743.697878396684,27.0,360.9536338422519,USR000295,1
66.0,Sehir_0,Belirtmek istemiyorum,63022.68268621632,,30.0,91.52951168995855,USR000296,0
43.0,Sehir_79,Erkek,19833.194171893305,28625.880729745597,13.0,395.391290969736,USR000297,1
34.0,Sehir_20,Erkek,16476.322628087546,5856.341358943874,10.0,453.437998479474,USR000298,0
19.0,Sehir_101,Erkek,41049.64742007133,4862.307059051873,30.0,242.73788247290025,USR000299,1
38.0,Sehir_8,Kadin,239464.24249059884,65517.24008796475,22.0,243.74681931445923,USR000300,1
65.0,Sehir_119,Kadin,66119.83079637912,,2.0,347.0237229440025,USR000301,0
18.0,Sehir_21,Kadin,40496.686679476436,1594.7993836520245,3.0,530.3891346143262,USR000302,1
69.0,Sehir_50,Erkek,48391.58573325106,27145.323951976487,12.0,364.994017973454,USR000303,0
48.0,Sehir_28,Erkek,8947.301977654384,9628.962877158498,28.0,569.4837956513728,USR000304,1
25.0,Sehir_97,Kadin,14796.23008618221,49371.71403380807,15.0,519.6828758795361,USR000305,1
35.0,Sehir_47,Belirtmek istemiyorum,4871.985864265997,10846.13000284415,1.0,315.68228386047355,USR000306,0
49.0,Sehir_89,Erkek,144914.48889172176,7910.910923927408,,114.42143612102441,USR000307,1
35.0,Sehir_8,Erkek,123242.44887879897,50581.69194475875,34.0,315.99937418054697,USR000308,1
24.0,Sehir_54,Erkek,49724.58814194977,1279.0084214456165,29.0,428.97236005925305,USR000309,0
55.0,Sehir_109,Erkek,40460.92944750355,4014.08712529764,12.0,358.9840214569204,USR000310,1
56.0,Sehir_111,Erkek,10495.77420007126,2793.8180996368915,35.0,445.1637247536942,USR000311,1
24.0,Sehir_25,Erkek,30471.89406857288,581.6705753306838,,479.51299642245806,USR000312,1
34.0,Sehir_47,Kadin,152346.6054222341,23105.1707538719,34.0,429.62878301238277,USR000313,1
31.0,Sehir_49,Erkek,40341.37106083021,4150.972417391658,15.0,308.70071689215115,USR000314,1
55.0,Sehir_67,Erkek,23116.058474141468,24015.18577780387,20.0,427.98252124880185,USR000315,1
59.0,Sehir_64,Erkek,8897.658862835251,12924.807291042394,,685.3226347293408,USR000316,0
59.0,Sehir_12,Kadin,109561.85802271888,16790.54081262234,1.0,126.51806589934824,USR000317,1
71.0,Sehir_91,Erkek,34335.42706561252,4691.560911364948,11.0,423.093120033719,USR000318,1
61.0,Sehir_27,Erkek,8907.179512399098,3238.618818194437,6.0,624.80049275836,USR000319,1
36.0,Sehir_37,Erkek,17336.81327036582,9024.632392726733,32.0,173.81150058733397,USR000320,0
24.0,Sehir_100,Kadin,13068.624840351391,24416.19254254247,23.0,500.16501377688735,USR000321,1
53.0,Sehir_82,Kadin,32682.831205950446,7627.6996663740965,7.0,520.207586684994,USR000322,0
70.0,Sehir_47,Erkek,42867.58289027487,3490.067698436864,,128.47307676367046,USR000323,1
73.0,Sehir_109,Erkek,24280.439554621644,1922.1089820113632,28.0,456.8542571627287,USR000324,1
31.0,Sehir_47,Erkek,67618.52596279258,,13.0,309.3026148258306,USR000325,0
31.0,Sehir_67,Kadin,38678.60146520246,4167.697308543504,,340.93313052352204,USR000326,0
20.0,Sehir_29,Kadin,84952.69984884423,,35.0,301.25679121704513,USR000327,1
26.0,Sehir_21,Erkek,27289.157402411856,6084.290870352938,7.0,546.9033637151947,USR000328,1
49.0,Sehir_58,Erkek,415094.08053679526,4753.720389630339,,333.1818469400859,USR000329,1
49.0,Sehir_67,Kadin,23118.97577049377,11528.347404189684,3.0,280.50296980240523,USR000330,0
39.0,Sehir_96,Kadin,17629.62503510324,15762.75095202753,,283.0436729986685,USR000331,1
35.0,Sehir_46,Erkek,15977.864265571654,85676.57530683918,20.0,298.8515066166366,USR000332,1
65.0,Sehir_107,Erkek,30676.354305913614,20121.843748636893,15.0,188.0696720104195,USR000333,0
44.0,Sehir_72,Erkek,9176.224525686072,54853.36403531422,3.0,279.1798913645785,USR000334,0
64.0,Sehir_8,Kadin,45965.67839161143,3034.1286273647556,,367.6504437055129,USR000335,0
72.0,Sehir_88,Kadin,7909.002798431972,1186.6224522305863,28.0,410.65721299737663,USR000336,1
36.0,Sehir_68,Kadin,41329.703736876334,7963.976330642695,30.0,530.6058586764209,USR000337,0
29.0,Sehir_46,Kadin,12320.238611578872,22688.936208940155,,386.1468349312635,USR000338,0
72.0,Sehir_56,Erkek,26768.076312178764,18795.900410947426,25.0,278.8295405604697,USR000339,0
54.0,Sehir_36,Erkek,58902.11747340069,34670.9655075152,15.0,198.34400092775627,USR000340,0
34.0,Sehir_73,Erkek,229401.75799612742,,39.0,394.1730321209903,USR000341,1
53.0,Sehir_68,Kadin,15330.499942588154,36445.46358497882,26.0,332.3943828863243,USR000342,1
47.0,Sehir_53,Kadin,32200.78275694362,12119.307871921399,12.0,337.3524133978738,USR000343,1
69.0,Sehir_34,Erkek,20353.19254083387,1270.5231018255784,,389.37942757221464,USR000344,1
32.0,Sehir_47,Erkek,18107.902821786738,19307.224206518156,40.0,427.9083621867095,USR000345,1
74.0,Sehir_59,Kadin,20496.74426196606,9930.628938058893,13.0,390.46028362047053,USR000346,0
71.0,Sehir_56,Kadin,70210.50203827755,12803.516750358487,32.0,324.4222845132948,USR000347,0
28.0,Sehir_37,Kadin,24576.729246315383,26874.441407545324,,229.79272939348522,USR000348,0
27.0,Sehir_69,Erkek,219575.22392958644,13579.688220415735,40.0,258.0822846685947,USR000349,1
48.0,Sehir_27,Kadin,50654.502733855596,1383.829426503905,10.0,477.23897376881445,USR000350,0
20.0,Sehir_60,Kadin,16187.44905184776,6825.142345099541,,286.46206424049194,USR000351,1
35.0,Sehir_14,Kadin,27082.30534426167,1163.078670842003,3.0,148.0935811343808,USR000352,0
,Sehir_56,Kadin,19120.616082378674,17656.764675567683,31.0,523.9362022268349,USR000353,1
73.0,Sehir_94,Kadin,68875.43914166097,,26.0,208.64322616537711,USR000354,0
74.0,Sehir_98,Kadin,9788.624985565599,1826.6841181082457,2.0,355.28706557105335,USR000355,0
26.0,Sehir_83,Kadin,12422.180400203715,3620.051341163548,36.0,423.67446278141773,USR000356,1
68.0,Sehir_89,Erkek,22623.92163748616,2810.6099832317004,15.0,350.4827563306667,USR000357,1
23.0,Sehir_7,Erkek,62715.09420125476,,,21.720684356730203,USR000358,0
60.0,Sehir_40,Kadin,97387.02038908153,,,408.57319949100895,USR000359,0
66.0,Sehir_78,Kadin,109582.58584739418,,29.0,548.9694875188119,USR000360,1
68.0,Sehir_96,Erkek,55483.51429934252,17730.404393476034,31.0,467.97983419997854,USR000361,0
30.0,Sehir_69,Erkek,33985.47039415515,29098.902104820576,3.0,31.400902700679808,USR000362,1
68.0,Sehir_102,Kadin,68576.18869246509,30397.362190952936,,669.0866484504052,USR000363,1
24.0,Sehir_32,Kadin,14536.2310657818,2117.9050297280396,34.0,151.12226720985367,USR000364,0
47.0,Sehir_18,Kadin,8302.186745412337,42749.58357437915,19.0,188.2370810533182,USR000365,1
44.0,Sehir_10,Erkek,51498.60825691991,47065.08649943884,5.0,467.2816390305937,USR000366,1
36.0,Sehir_69,Kadin,16243.648767496823,52219.74282922127,25.0,417.9262176338475,USR000367,0
19.0,Sehir_79,Kadin,34466.89628020332,6705.08998588096,,362.0502657859713,USR000368,0
62.0,Sehir_34,Erkek,39962.69259294538,3287.192158257224,,264.5890636705336,USR000369,1
37.0,Sehir_94,Erkek,44289.17844696044,2487.1943079979646,5.0,549.6285092344724,USR000370,0
55.0,Sehir_88,Belirtmek istemiyorum,76897.85262257552,2160.0013725335693,38.0,344.101122472754,USR000371,1
41.0,Sehir_43,Erkek,70661.78275452193,8217.559022072643,5.0,115.12744855631709,USR000372,1
39.0,Sehir_28,Kadin,42446.51338486702,22413.578288514113,19.0,534.8449924967695,USR000373,1
68.0,Sehir_89,Kadin,25498.828161114372,38865.80636074893,22.0,382.8927489450762,USR000374,0
23.0,Sehir_80,Kadin,39585.16361842484,4524.812688022948,2.0,517.2510060931954,USR000375,0
59.0,Sehir_20,Erkek,22539.659176731107,7735.489768605376,7.0,435.8822935183737,USR000376,0
60.0,Sehir_30,Kadin,31034.565002439336,7150.767237807678,,708.7434119308532,USR000377,0
39.0,Sehir_58,Erkek,294943.39597623004,,31.0,303.50445923116587,USR000378,1
32.0,Sehir_61,Kadin,42013.73050841414,19592.447429194803,39.0,352.41398619818284,USR000379,1
18.0,Sehir_19,Erkek,52062.282104359765,12524.198049859633,28.0,457.9745965939688,USR000380,0
71.0,Sehir_113,Kadin,20652.99203802346,9606.428705353632,23.0,304.43115712899385,USR000381,1
72.0,Sehir_46,Kadin,82130.00791812543,,1.0,470.39565632454367,USR000382,0
31.0,Sehir_45,Erkek,66717.19122038964,16958.788899168318,27.0,92.11195989815121,USR000383,1
19.0,Sehir_7,Erkek,67096.15667335666,,38.0,339.0825116261486,USR000384,0
24.0,Sehir_105,Kadin,43127.36517221143,2962.5689299126648,11.0,334.5511297000314,USR000385,0
21.0,Sehir_28,Erkek,83062.78749291864,,25.0,329.11771797677926,USR000386,0
65.0,Sehir_118,Erkek,100443.24868754002,,21.0,218.4609577237331,USR000387,0
68.0,Sehir_59,Erkek,45546.04792510293,4810.039456225664,,485.91842578194485,USR000388,0
26.0,Sehir_104,Kadin,33133.83062940679,10732.97041188468,8.0,274.33327643420955,USR000389,0
60.0,Sehir_21,Kadin,74284.4403404303,12251.124063759657,6.0,380.0411600107979,USR000390,0
28.0,Sehir_19,Erkek,17618.411721305598,29677.379470101732,11.0,344.42545404284675,USR000391,1
38.0,Sehir_96,Belirtmek istemiyorum,20447.824522774554,2309.100296971989,8.0,425.0546311780696,USR000392,1
52.0,Sehir_98,Erkek,34799.549688460604,39734.74307474785,,564.6441198355831,USR000393,0
59.0,Sehir_65,Erkek,9017.427251357816,8331.506970078457,13.0,379.2655782820051,USR000394,1
67.0,Sehir_3,Erkek,70408.98901383585,4414.350981179464,18.0,476.20955395722393,USR000395,0
20.0,Sehir_113,Erkek,16808.98577612847,4255.17122108754,13.0,371.73052577593813,USR000396,1
29.0,Sehir_47,Erkek,24904.58452060326,2436.5994787348004,40.0,274.0987709110265,USR000397,1
33.0,Sehir_112,Kadin,30619.009588984714,1003.1518170731456,33.0,328.7663695160088,USR000398,0
35.0,Sehir_104,Erkek,37475.005032354755,18267.51923140702,24.0,307.4686427865782,USR000399,1
74.0,Sehir_102,Kadin,27586.3779921989,87296.32812386981,40.0,435.22431978793026,USR000400,0
62.0,Sehir_82,Erkek,34410.022828434114,1163.120294006359,4.0,365.9978063403776,USR000401,0
36.0,Sehir_80,Erkek,34623.84529621123,2590.189973598899,34.0,230.86031261569974,USR000402,1
73.0,Sehir_63,Erkek,25396.71804669856,19968.27068415382,18.0,316.70566038301956,USR000403,0
46.0,Sehir_2,Kadin,19563.96111130127,7671.256565756537,19.0,121.11249513858704,USR000404,1
46.0,Sehir_46,Kadin,86264.99194876007,22055.186987298224,8.0,322.30952170243734,USR000405,1
,Sehir_87,Erkek,6744.45144838683,7171.967994995393,5.0,350.1958801856373,USR000406,1
26.0,Sehir_97,Erkek,30804.863821984985,4036.959145877361,34.0,621.2672300578909,USR000407,1
71.0,Sehir_67,Erkek,24956.271254775387,6179.480387301998,,552.2678091266713,USR000408,0
18.0,Sehir_85,Kadin,50768.59274819965,464.74677775594813,,194.88881035304243,USR000409,0
27.0,Sehir_2,Erkek,11345.378538716357,2054.563684114718,12.0,380.26541289976694,USR000410,0
31.0,Sehir_56,Kadin,24347.1901354726,25284.20696227692,38.0,382.8965471183121,USR000411,0
33.0,Sehir_60,Erkek,33460.2087330776,33869.826152604895,6.0,315.4343970852815,USR000412,1
,Sehir_107,Erkek,85481.81038840437,,39.0,324.9967212678175,USR000413,1
19.0,Sehir_37,Kadin,47370.16946735644,13753.425725518226,28.0,296.90753850617057,USR000414,1
56.0,Sehir_27,Erkek,14089.842565027242,540.6203902023643,,630.9062730324958,USR000415,0
73.0,Sehir_42,Erkek,24588.118686478145,3781.9391698822847,4.0,287.57236198490835,USR000416,1
24.0,Sehir_20,Kadin,73779.86062808006,,39.0,401.14057153989023,USR000417,1
34.0,Sehir_67,Erkek,13896.330719572497,56821.217723155125,23.0,29.35452005937509,USR000418,1
46.0,Sehir_77,Erkek,34101.08855861432,41571.79833057572,28.0,473.5352575099784,USR000419,1
70.0,Sehir_96,Erkek,36051.495935372004,6102.763877860682,27.0,527.6382210878654,USR000420,0
57.0,Sehir_116,Kadin,26672.10527653386,1689.366625923709,35.0,192.19549563490668,USR000421,0
61.0,Sehir_8,Kadin,313828.3396030523,7717.471720612112,30.0,273.2169874867371,USR000422,1
51.0,Sehir_29,Erkek,26103.24284276352,8248.349691101408,21.0,417.725528018957,USR000423,1
41.0,Sehir_36,Kadin,52042.29995174274,53033.431893328016,22.0,352.91910416186704,USR000424,1
29.0,Sehir_29,Kadin,19672.14793259055,10650.36624924417,4.0,419.95543857788346,USR000425,1
67.0,Sehir_99,Kadin,55392.43957180586,8266.921045601961,36.0,306.9138403137847,USR000426,1
63.0,Sehir_16,Kadin,72884.41269310002,,35.0,629.4898080577282,USR000427,0
19.0,Sehir_3,Kadin,22688.84721458045,13092.968321360784,28.0,249.53898017914855,USR000428,0
,Sehir_103,Kadin,34760.555067609384,17183.898717206037,36.0,753.7362069572323,USR000429,0
22.0,Sehir_115,Erkek,17743.52933771979,3396.68447078236,14.0,536.2885876023704,USR000430,1
60.0,Sehir_27,Erkek,14537.35685769313,2277.5498716814045,11.0,474.81729310764837,USR000431,1
65.0,Sehir_39,Kadin,83236.09326328462,,,193.92835484640497,USR000432,1
25.0,Sehir_60,Erkek,23313.76513159442,1130.8789561822998,,486.45235755424585,USR000433,1
42.0,Sehir_63,Kadin,5266.441294214303,57831.96624726483,,440.59076460209224,USR000434,1
25.0,Sehir_118,Erkek,149086.94305605532,818.2644421698029,3.0,32.058439599061046,USR000435,0
,Sehir_48,Kadin,19116.817835374408,4018.044580873,27.0,139.3099539168164,USR000436,0
70.0,Sehir_1,Erkek,29819.01526094221,26009.698448504038,37.0,403.64418896232456,USR000437,0
22.0,Sehir_50,Kadin,134958.8511141094,8106.409036694043,2.0,330.00504175012856,USR000438,0
40.0,Sehir_66,Erkek,32422.448754333618,1669.413816127019,,272.52826856737533,USR000439,1
73.0,Sehir_62,Erkek,31867.141734240176,13517.13994854289,39.0,511.8423791683193,USR000440,0
35.0,Sehir_61,Kadin,13595.057198268689,8781.523668798198,16.0,217.4331067371013,USR000441,0
25.0,Sehir_110,Kadin,9819.574203715005,6252.533708055232,25.0,281.71385854759114,USR000442,1
45.0,Sehir_96,Kadin,31789.489279258672,3832.579104821848,,252.94553179745665,USR000443,0
46.0,Sehir_30,Belirtmek istemiyorum,48545.06492682895,7773.476743071374,,426.52538868195916,USR000444,1
55.0,Sehir_42,Erkek,46370.572635156626,4030.6948750875067,,92.08127002684864,USR000445,0
35.0,Sehir_80,Kadin,24710.687852996845,150457.99220064556,,275.3492222224393,USR000446,1
72.0,Sehir_49,Erkek,36908.83526624665,6075.256064284041,37.0,91.58521690059706,USR000447,1
47.0,Sehir_51,Kadin,8351.79699554137,5174.467195372074,,303.06867871371577,USR000448,0
34.0,Sehir_20,Erkek,52477.17628137657,4230.33567809183,,458.45735146362796,USR000449,1
72.0,Sehir_30,Erkek,41320.94014740268,68346.18407501679,1.0,461.1344742870666,USR000450,0
70.0,Sehir_88,Kadin,176121.38351197224,1133.5615241705095,33.0,240.86025008487948,USR000451,0
46.0,Sehir_101,Kadin,36533.455804790734,12472.96656184758,17.0,429.9982929373894,USR000452,0
19.0,Sehir_94,Erkek,17083.434295287614,6080.559743195902,25.0,322.2254866632592,USR000453,0
52.0,Sehir_36,Kadin,34871.37226817727,1468.3871116262235,9.0,554.1627459617612,USR000454,1
49.0,Sehir_16,Kadin,27938.47807076024,3032.3961864019116,34.0,330.50557077890767,USR000455,1
,Sehir_19,Erkek,51419.16773271634,11853.10091221925,,95.9571043424832,USR000456,0
54.0,Sehir_47,Kadin,37105.24634001903,2871.8972021742047,21.0,484.202151306646,USR000457,1
,Sehir_62,Erkek,13253.840509079357,11064.27483892083,35.0,281.13512011413667,USR000458,0
24.0,Sehir_107,Erkek,9812.431384902202,64536.34770843715,16.0,308.8700071775849,USR000459,0
59.0,Sehir_107,Kadin,44816.27179223011,9943.962008724795,37.0,400.3885208360752,USR000460,1
25.0,Sehir_0,Erkek,109808.32587845111,1416.2743787277755,5.0,136.2938130387895,USR000461,0
60.0,Sehir_84,Erkek,38695.48893518606,2933.186007390759,,361.19803623179735,USR000462,1
41.0,Sehir_35,Kadin,69608.21584710709,,19.0,430.17454923282753,USR000463,1
18.0,Sehir_23,Erkek,81654.10097131725,5309.844647445546,25.0,404.60962841946036,USR000464,0
73.0,Sehir_66,Kadin,44955.728646294054,9724.625066197836,40.0,260.16031234498683,USR000465,0
27.0,Sehir_4,Kadin,18928.174583075055,11789.110324354313,2.0,498.7897945281867,USR000466,0
51.0,Sehir_40,Erkek,42456.97410162999,64642.89935955827,,200.3756076131084,USR000467,0
28.0,Sehir_66,Kadin,95383.25425211707,8066.995619277774,31.0,256.1717551432499,USR000468,0
71.0,Sehir_32,Erkek,55487.46618246764,2033.200972228002,,329.59978467092833,USR000469,1
60.0,Sehir_71,Kadin,66078.33917064937,32356.40775807241,28.0,394.32025389077734,USR000470,1
63.0,Sehir_55,Erkek,25083.436493858935,36887.55433112361,11.0,301.31850224660127,USR000471,1
42.0,Sehir_95,Kadin,30887.813259733237,10709.984463714361,29.0,534.288034850239,USR000472,0
44.0,Sehir_21,Erkek,33024.93467295481,6028.941442173955,29.0,394.2929320401728,USR000473,0
54.0,Sehir_6,Kadin,34854.22344099586,17103.795604898656,,361.3486945549802,USR000474,0
62.0,Sehir_63,Erkek,92444.76895670033,,29.0,389.02042386847575,USR000475,1
,Sehir_30,Erkek,5553.92973936037,687.560128578588,20.0,459.9358896442551,USR000476,0
19.0,Sehir_84,Erkek,37213.64014674678,15933.341455440066,9.0,386.11623397115255,USR000477,1
55.0,Sehir_11,Kadin,34077.8502503149,23640.14895255045,16.0,78.57247502763772,USR000478,0
24.0,Sehir_69,Belirtmek istemiyorum,12122.26455745697,45674.92213373687,29.0,513.4263296043306,USR000479,1
34.0,Sehir_118,Erkek,62156.692444281216,,19.0,367.9512812114147,USR000480,1
65.0,Sehir_11,Erkek,20341.122327919253,10629.605716137281,18.0,452.727921083262,USR000481,1
32.0,Sehir_36,Erkek,27292.681833149203,10909.175132591668,1.0,289.1084710950261,USR000482,0
63.0,Sehir_101,Erkek,159376.6465607828,8977.341508523357,,75.99251808696374,USR000483,1
44.0,Sehir_64,Kadin,81469.08642714686,,,8.16355701884953,USR000484,0
31.0,Sehir_20,Kadin,57502.83623045971,8472.350164918009,13.0,208.34483159633453,USR000485,0
37.0,Sehir_25,Kadin,49247.87742566859,10447.304503793055,7.0,427.5941355286326,USR000486,0
48.0,Sehir_91,Erkek,31832.911361199396,19708.735459731815,,544.6836432446416,USR000487,0
61.0,Sehir_103,Erkek,179782.27462127665,35043.48610856172,,395.2956837913876,USR000488,0
52.0,Sehir_43,Kadin,68991.19075091029,,,192.16588859387537,USR000489,1
71.0,Sehir_56,Erkek,19937.548035488526,6589.537047394927,27.0,232.3813784534529,USR000490,0
67.0,Sehir_93,Kadin,11848.045276960722,4879.852417795231,37.0,554.1174647976765,USR000491,0
60.0,Sehir_21,Erkek,57152.04214134248,4110.061090958283,36.0,153.38286941876754,USR000492,0
52.0,Sehir_24,Erkek,34728.10901545456,1165.3331626416732,11.0,665.2659322271545,USR000493,1
34.0,Sehir_92,Kadin,11577.854602121024,8342.072344362208,26.0,631.4056288736944,USR000494,0
41.0,Sehir_22,Erkek,51167.965048971935,14402.894084404457,13.0,670.2083104804829,USR000495,0
,Sehir_92,Belirtmek istemiyorum,29283.46413652567,6726.971340994337,37.0,407.10522312266664,USR000496,1
39.0,Sehir_59,Erkek,55521.85135866328,8016.446511642244,,298.77127736022584,USR000497,1
70.0,Sehir_118,Erkek,51709.26087673462,13388.137243230058,4.0,403.45193992273045,USR000498,1
