musteri_id;recency_gun;frequency;monetary;ort_sepet;son_islem_ay;son_islem_yil;dominant_kanal;sehir;segment_mevcut;kayip_riski
MUS-11805;74;2;330.74;165.37;10;2024;Mağaza;Mersin;kayıp;1
MUS-11897;33;5;1915.98;383.2;11;2024;Mağaza;Kayseri;riskli;1
MUS-11139;71;2;307.1;153.55;10;2024;Online;Konya;riskli;1
MUS-11433;6;8;7832.07;979.01;12;2024;Online;Konya;sadık;0
MUS-12033;150;3;1679.24;559.75;8;2024;Mağaza;İzmir;riskli;1
MUS-10955;35;3;2975.72;991.91;11;2024;Online;İstanbul;sadık;0
MUS-10374;28;8;14526.32;1815.79;12;2024;Online;Adana;sadık;0
MUS-10700;394;1;317.56;317.56;12;2023;Mağaza;Konya;kayıp;1
MUS-11374;92;3;1845.19;615.06;9;2024;Telefon;Ankara;riskli;1
MUS-11511;1;8;9628.33;1203.54;12;2024;Online;İzmir;sadık;0
MUS-12255;51;4;6506.85;1626.71;11;2024;Mağaza;Bursa;sadık;0
MUS-10522;31;10;52813.23;5281.32;11;2024;Mağaza;Mersin;şampiyon;0
MUS-10217;6;9;52004.03;5778.23;12;2024;Telefon;Konya;şampiyon;0
MUS-11283;319;2;635.95;317.98;2;2024;Mağaza;Mersin;kayıp;1
MUS-11631;77;4;2102.43;525.61;10;2024;Mağaza;Konya;riskli;1
MUS-10132;33;6;6207.17;1034.53;11;2024;Mağaza;Konya;sadık;0
MUS-11802;106;3;1197.92;399.31;9;2024;Telefon;İzmir;riskli;1
MUS-10688;53;2;874.35;437.18;11;2024;Mağaza;Konya;riskli;1
MUS-10534;197;3;436.09;145.36;6;2024;Mağaza;Bursa;kayıp;1
MUS-11069;8;6;6681.5;1113.58;12;2024;Online;Antalya;sadık;0
MUS-11254;4;8;35749.96;4468.74;12;2024;Mağaza;Konya;şampiyon;0
MUS-12110;3;4;1788.5;447.12;12;2024;Mağaza;Ankara;riskli;1
MUS-11596;127;4;6310.17;1577.54;8;2024;Mağaza;Gaziantep;sadık;0
MUS-11630;146;3;1570.34;523.45;8;2024;Mağaza;Mersin;riskli;1
MUS-11282;201;2;986.93;493.47;6;2024;Mağaza;İzmir;riskli;1
MUS-11377;25;14;76047.94;5432.0;12;2024;Mağaza;İstanbul;şampiyon;0
MUS-12161;54;3;4920.48;1640.16;11;2024;Online;Adana;sadık;0
MUS-10691;71;6;6219.5;1036.58;10;2024;Mağaza;İzmir;sadık;0
MUS-12166;7;4;6514.86;1628.72;12;2024;Telefon;Antalya;sadık;0
MUS-12364;95;3;1557.55;519.18;9;2024;Mağaza;Adana;riskli;1
MUS-10868;22;6;4587.07;764.51;12;2024;Online;Mersin;sadık;0
MUS-10048;5;4;2671.19;667.8;12;2024;Online;Konya;riskli;1
MUS-12151;13;8;9318.73;1164.84;12;2024;Mağaza;Antalya;sadık;0
MUS-11559;52;4;2192.4;548.1;11;2024;Mağaza;Kayseri;riskli;1
MUS-12319;43;10;48098.59;4809.86;11;2024;Online;İstanbul;şampiyon;0
MUS-11555;95;5;6193.47;1238.69;9;2024;Online;Kayseri;sadık;0
MUS-10694;596;3;375.02;125.01;5;2023;Telefon;Gaziantep;kayıp;1
MUS-10813;52;3;663.85;221.28;11;2024;Online;İstanbul;kayıp;1
MUS-11152;71;4;1590.57;397.64;10;2024;Mağaza;Konya;riskli;1
MUS-11886;11;4;5805.17;1451.29;12;2024;Mağaza;Gaziantep;sadık;0
MUS-10288;427;1;244.29;244.29;10;2023;Mağaza;İzmir;kayıp;1
MUS-10428;23;4;2199.74;549.93;12;2024;Telefon;Adana;riskli;1
MUS-11867;353;3;579.85;193.28;1;2024;Mağaza;Gaziantep;kayıp;1
MUS-10414;344;2;819.5;409.75;1;2024;Online;İzmir;riskli;1
MUS-11260;558;1;324.81;324.81;6;2023;Mağaza;Kayseri;kayıp;1
MUS-11322;4;13;64203.64;4938.74;12;2024;Telefon;Mersin;şampiyon;0
MUS-10182;1;5;5684.63;1136.93;12;2024;Mağaza;Mersin;sadık;0
MUS-10727;94;2;213.81;106.91;9;2024;Telefon;İzmir;kayıp;1
MUS-10578;135;7;9020.1;1288.59;8;2024;Online;İstanbul;sadık;0
MUS-11480;30;7;12285.86;1755.12;12;2024;Telefon;Bursa;sadık;0
MUS-10886;0;15;63193.09;4212.87;12;2024;Online;Mersin;şampiyon;0
MUS-11088;4;7;7139.96;1019.99;12;2024;Mağaza;Gaziantep;sadık;0
MUS-10531;13;4;1469.85;367.46;12;2024;Mağaza;Konya;riskli;1
MUS-11825;7;4;4569.07;1142.27;12;2024;Mağaza;Bursa;sadık;0
MUS-10567;359;1;74.16;74.16;1;2024;Online;Kayseri;kayıp;1
MUS-10389;18;2;984.34;492.17;12;2024;Mağaza;Bursa;riskli;1
MUS-11376;65;3;1771.93;590.64;10;2024;Telefon;Gaziantep;riskli;1
MUS-10540;13;8;8560.36;1070.05;12;2024;Online;Antalya;sadık;0
MUS-11651;7;12;52727.43;4393.95;12;2024;Online;Gaziantep;şampiyon;0
MUS-10435;37;7;33058.55;4722.65;11;2024;Online;Konya;şampiyon;0
MUS-10323;25;7;8274.32;1182.05;12;2024;Online;Antalya;sadık;0
MUS-11290;58;5;8836.03;1767.21;11;2024;Online;Mersin;sadık;0
MUS-10411;12;5;8679.13;1735.83;12;2024;Online;İstanbul;sadık;0
MUS-10589;37;5;7184.92;1436.98;11;2024;Online;Kayseri;sadık;0
MUS-10863;66;3;1233.9;411.3;10;2024;Mağaza;Adana;riskli;1
MUS-10296;28;2;607.91;303.95;12;2024;Online;İzmir;riskli;1
MUS-11219;258;2;723.87;361.94;4;2024;Mağaza;İzmir;riskli;1
MUS-11693;80;2;524.29;262.14;10;2024;Telefon;İstanbul;kayıp;1
MUS-10235;2;3;1389.17;463.06;12;2024;Online;Adana;riskli;1
MUS-11547;99;2;199.87;99.94;9;2024;Online;Antalya;kayıp;1
MUS-10932;259;3;5830.32;1943.44;4;2024;Mağaza;Bursa;sadık;0
MUS-10607;145;4;1643.13;410.78;8;2024;Mağaza;İzmir;riskli;1
MUS-10110;75;9;13660.68;1517.85;10;2024;Mağaza;Antalya;sadık;0
MUS-11420;1;8;11489.76;1436.22;12;2024;Telefon;Bursa;sadık;0
MUS-10489;12;3;1106.79;368.93;12;2024;Online;Kayseri;riskli;1
MUS-12013;102;4;5847.04;1461.76;9;2024;Telefon;İzmir;sadık;0
MUS-10363;3;6;7914.14;1319.02;12;2024;Online;İstanbul;sadık;0
MUS-11528;1;17;84488.01;4969.88;12;2024;Online;Gaziantep;şampiyon;0
MUS-10855;33;6;32750.14;5458.36;11;2024;Online;Mersin;şampiyon;0
MUS-10658;160;3;1545.84;515.28;7;2024;Mağaza;Gaziantep;riskli;1
MUS-10119;54;10;56057.76;5605.78;11;2024;Telefon;Antalya;şampiyon;0
MUS-10130;173;2;929.11;464.55;7;2024;Mağaza;İzmir;riskli;1
MUS-11184;62;3;1507.51;502.5;10;2024;Online;Antalya;riskli;1
MUS-11075;15;4;14990.43;3747.61;12;2024;Mağaza;Adana;şampiyon;0
MUS-10216;170;3;1704.08;568.03;7;2024;Mağaza;Mersin;riskli;1
MUS-10075;1;8;4068.67;508.58;12;2024;Mağaza;Bursa;sadık;0
MUS-12394;3;5;9060.75;1812.15;12;2024;Mağaza;Konya;sadık;0
MUS-10040;18;6;9976.85;1662.81;12;2024;Mağaza;Konya;sadık;0
MUS-10124;205;2;292.4;146.2;6;2024;Online;Ankara;kayıp;1
MUS-11135;7;15;56951.68;3796.78;12;2024;Telefon;Mersin;şampiyon;0
MUS-10598;608;2;391.6;195.8;5;2023;Mağaza;İstanbul;kayıp;1
MUS-10913;12;8;8810.74;1101.34;12;2024;Mağaza;Konya;sadık;0
MUS-11077;221;2;933.59;466.79;5;2024;Mağaza;Ankara;riskli;1
MUS-11237;2;4;5397.51;1349.38;12;2024;Online;İstanbul;sadık;0
MUS-11705;11;5;31013.73;6202.75;12;2024;Online;Antalya;şampiyon;0
MUS-12216;103;1;83.42;83.42;9;2024;Mağaza;Antalya;kayıp;1
MUS-10190;22;2;1396.73;698.37;12;2024;Mağaza;Adana;riskli;1
MUS-10804;178;2;475.59;237.8;7;2024;Mağaza;Antalya;riskli;1
MUS-10638;45;2;1087.53;543.76;11;2024;Mağaza;Mersin;riskli;1
MUS-10340;1;6;8770.39;1461.73;12;2024;Online;İzmir;sadık;0
MUS-11799;28;5;2870.77;574.15;12;2024;Online;Ankara;sadık;0
MUS-11229;26;8;40444.27;5055.53;12;2024;Online;Adana;şampiyon;0
MUS-10537;23;4;6087.47;1521.87;12;2024;Online;Kayseri;sadık;0
MUS-11711;49;1;305.16;305.16;11;2024;Telefon;Ankara;kayıp;1
MUS-11008;74;3;424.71;141.57;10;2024;Mağaza;Bursa;kayıp;1
MUS-12294;1;8;44869.41;5608.68;12;2024;Telefon;Kayseri;şampiyon;0
MUS-10370;11;5;5215.02;1043.0;12;2024;Online;Gaziantep;sadık;0
MUS-11079;182;2;265.76;132.88;7;2024;Mağaza;Antalya;kayıp;1
MUS-10934;17;9;51233.33;5692.59;12;2024;Mağaza;Kayseri;şampiyon;0
MUS-12262;115;4;6605.69;1651.42;9;2024;Online;Konya;sadık;0
MUS-11426;4;2;296.22;148.11;12;2024;Telefon;Mersin;kayıp;1
MUS-11690;16;11;64246.93;5840.63;12;2024;Mağaza;Kayseri;şampiyon;0
MUS-10889;253;2;539.68;269.84;4;2024;Mağaza;Mersin;riskli;1
MUS-10201;590;1;195.42;195.42;5;2023;Mağaza;Ankara;kayıp;1
MUS-12078;18;3;741.63;247.21;12;2024;Online;İzmir;riskli;1
MUS-10161;13;4;2194.84;548.71;12;2024;Telefon;Adana;riskli;1
MUS-12317;25;5;8049.03;1609.81;12;2024;Online;Kayseri;sadık;0
MUS-12106;58;1;156.91;156.91;11;2024;Online;Adana;kayıp;1
MUS-10427;18;4;4966.4;1241.6;12;2024;Telefon;Konya;sadık;0
MUS-10699;176;2;466.63;233.31;7;2024;Mağaza;Adana;riskli;1
MUS-10768;7;10;40883.71;4088.37;12;2024;Mağaza;Mersin;şampiyon;0
MUS-11832;562;1;276.78;276.78;6;2023;Mağaza;Adana;kayıp;1
MUS-12049;3;9;44556.91;4950.77;12;2024;Online;Adana;şampiyon;0
MUS-11320;5;12;57928.27;4827.36;12;2024;Online;Ankara;şampiyon;0
MUS-11878;31;3;6249.28;2083.09;11;2024;Mağaza;Mersin;sadık;0
MUS-12041;47;3;335.59;111.86;11;2024;Online;Ankara;kayıp;1
MUS-10158;476;2;333.32;166.66;9;2023;Mağaza;Adana;kayıp;1
MUS-10087;130;3;2046.12;682.04;8;2024;Online;Antalya;riskli;1
MUS-12150;212;5;1487.89;297.58;6;2024;Mağaza;Bursa;riskli;1
MUS-11904;162;3;4640.31;1546.77;7;2024;Telefon;Bursa;sadık;0
MUS-12134;24;12;53535.08;4461.26;12;2024;Online;Antalya;şampiyon;0
MUS-12027;13;3;1022.2;340.73;12;2024;Online;Antalya;riskli;1
MUS-10051;670;1;108.37;108.37;3;2023;Mağaza;Adana;kayıp;1
MUS-11341;45;4;1561.01;390.25;11;2024;Online;İstanbul;riskli;1
MUS-11309;23;15;74802.81;4986.85;12;2024;Telefon;Gaziantep;şampiyon;0
MUS-11824;15;4;2784.6;696.15;12;2024;Telefon;Konya;sadık;0
MUS-11197;36;3;2161.78;720.59;11;2024;Mağaza;İzmir;riskli;1
MUS-10262;29;9;59930.57;6658.95;12;2024;Mağaza;Antalya;şampiyon;0
MUS-11266;0;7;7690.09;1098.58;12;2024;Online;Gaziantep;sadık;0
MUS-11094;245;4;1725.65;431.41;4;2024;Online;Antalya;riskli;1
MUS-10450;75;2;433.56;216.78;10;2024;Mağaza;Konya;kayıp;1
MUS-11972;7;13;51984.56;3998.81;12;2024;Online;Konya;şampiyon;0
MUS-12162;109;1;214.49;214.49;9;2024;Telefon;Kayseri;sadık;0
MUS-11934;31;8;12753.19;1594.15;11;2024;Online;Bursa;sadık;0
MUS-10000;5;2;2811.07;1405.54;12;2024;Mağaza;Ankara;sadık;0
MUS-10219;54;3;4654.24;1551.41;11;2024;Online;Ankara;sadık;0
MUS-11594;27;6;6376.34;1062.72;12;2024;Online;Antalya;sadık;0
MUS-12088;281;2;226.12;113.06;3;2024;Online;İstanbul;kayıp;1
MUS-10958;61;3;616.1;205.37;10;2024;Mağaza;Adana;kayıp;1
MUS-10680;500;3;417.84;139.28;8;2023;Online;Gaziantep;kayıp;1
MUS-11999;509;1;8.58;8.58;8;2023;Mağaza;Mersin;kayıp;1
MUS-10176;67;4;1415.46;353.87;10;2024;Mağaza;Antalya;riskli;1
MUS-10373;29;6;6599.11;1099.85;12;2024;Online;İzmir;sadık;0
MUS-10085;56;3;1626.56;542.19;11;2024;Telefon;Bursa;riskli;1
MUS-10867;52;4;3629.65;907.41;11;2024;Telefon;Adana;sadık;0
MUS-12398;15;3;865.24;288.41;12;2024;Mağaza;İzmir;riskli;1
MUS-10334;49;3;1762.11;587.37;11;2024;Mağaza;Bursa;riskli;1
MUS-11816;33;15;85266.39;5684.43;11;2024;Online;Adana;şampiyon;0
MUS-11998;133;2;448.5;224.25;8;2024;Mağaza;İstanbul;riskli;1
MUS-11880;12;7;12628.88;1804.13;12;2024;Online;İstanbul;sadık;0
MUS-10232;115;8;12861.09;1607.64;9;2024;Mağaza;Ankara;sadık;0
MUS-10482;97;6;7182.86;1197.14;9;2024;Online;Adana;sadık;0
MUS-12087;88;2;1088.75;544.38;10;2024;Online;İzmir;riskli;1
MUS-10854;43;4;3246.37;811.59;11;2024;Mağaza;İstanbul;riskli;1
MUS-12302;121;4;7507.74;1876.93;9;2024;Online;Antalya;sadık;0
MUS-11876;27;8;36851.03;4606.38;12;2024;Online;Konya;şampiyon;0
MUS-10473;23;8;33049.33;4131.17;12;2024;Mağaza;İstanbul;şampiyon;0
MUS-11143;77;5;3257.55;651.51;10;2024;Mağaza;Antalya;riskli;1
MUS-10111;6;7;13043.32;1863.33;12;2024;Mağaza;Ankara;sadık;0
MUS-11504;196;1;780.86;780.86;6;2024;Mağaza;Ankara;riskli;1
MUS-11249;246;5;1789.61;357.92;4;2024;Mağaza;Ankara;riskli;1
MUS-11626;272;1;95.18;95.18;4;2024;Mağaza;İzmir;kayıp;1
MUS-10818;1;8;11942.21;1492.78;12;2024;Mağaza;Gaziantep;sadık;0
MUS-10290;67;2;1343.95;671.97;10;2024;Mağaza;Kayseri;riskli;1
MUS-12339;7;4;1234.75;308.69;12;2024;Mağaza;Mersin;riskli;1
MUS-10270;17;7;7545.4;1077.91;12;2024;Online;Kayseri;sadık;0
MUS-12209;29;9;45130.78;5014.53;12;2024;Mağaza;İzmir;şampiyon;0
MUS-11700;5;3;1414.4;471.47;12;2024;Online;İzmir;sadık;0
MUS-11598;220;2;1665.28;832.64;5;2024;Online;Ankara;riskli;1
MUS-11471;174;4;1093.05;273.26;7;2024;Online;Gaziantep;riskli;1
MUS-10419;102;6;6974.92;1162.49;9;2024;Online;Bursa;sadık;0
MUS-11132;3;6;6680.32;1113.39;12;2024;Online;Mersin;sadık;0
MUS-12337;88;7;9160.2;1308.6;10;2024;Online;Adana;sadık;0
MUS-11873;69;5;4429.88;885.98;10;2024;Online;Kayseri;sadık;0
MUS-10491;67;5;2930.65;586.13;10;2024;Online;Mersin;riskli;1
MUS-12016;81;4;1677.76;419.44;10;2024;Telefon;Adana;riskli;1
MUS-10803;200;2;1313.93;656.97;6;2024;Mağaza;Konya;riskli;1
MUS-10767;47;3;4507.64;1502.55;11;2024;Online;Ankara;sadık;0
MUS-11744;65;4;1555.27;388.82;10;2024;Telefon;Antalya;riskli;1
MUS-11920;6;4;5531.28;1382.82;12;2024;Mağaza;Kayseri;sadık;0
MUS-11287;9;3;667.09;222.36;12;2024;Online;İstanbul;kayıp;1
MUS-11868;27;4;7134.25;1783.56;12;2024;Online;Gaziantep;sadık;0
MUS-11945;62;3;5284.04;1761.35;10;2024;Online;Konya;sadık;0
MUS-10807;456;1;304.7;304.7;10;2023;Mağaza;Bursa;kayıp;1
MUS-12326;60;5;1905.11;381.02;11;2024;Mağaza;Adana;riskli;1
MUS-11761;52;7;9236.22;1319.46;11;2024;Telefon;İstanbul;sadık;0
MUS-10949;13;5;1741.84;348.37;12;2024;Mağaza;Adana;riskli;1
MUS-10150;7;4;3645.42;911.36;12;2024;Online;Bursa;sadık;0
MUS-11121;206;3;674.52;224.84;6;2024;Mağaza;Adana;kayıp;1
MUS-10458;139;2;433.39;216.69;8;2024;Mağaza;Kayseri;kayıp;1
MUS-10153;2;11;50031.68;4548.33;12;2024;Telefon;Adana;şampiyon;0
MUS-10471;45;4;7976.28;1994.07;11;2024;Online;Konya;sadık;0
MUS-10780;3;5;2360.14;472.03;12;2024;Mağaza;Konya;riskli;1
MUS-12148;20;5;3141.18;628.24;12;2024;Online;İstanbul;riskli;1
MUS-11234;285;3;2039.79;679.93;3;2024;Online;Ankara;riskli;1
MUS-10174;232;2;542.56;271.28;5;2024;Mağaza;Konya;kayıp;1
MUS-10173;3;7;9315.49;1330.78;12;2024;Mağaza;İzmir;sadık;0
MUS-10195;17;4;1944.44;486.11;12;2024;Online;İstanbul;riskli;1
MUS-11523;125;3;1371.67;457.22;8;2024;Mağaza;İstanbul;riskli;1
MUS-11060;189;1;877.32;877.32;6;2024;Mağaza;Ankara;riskli;1
MUS-12263;163;2;1693.4;846.7;7;2024;Online;Ankara;riskli;1
MUS-11674;94;3;542.87;180.96;9;2024;Online;Konya;kayıp;1
MUS-10972;39;7;8984.41;1283.49;11;2024;Mağaza;Konya;sadık;0
MUS-10077;77;6;6339.9;1056.65;10;2024;Online;Ankara;sadık;0
MUS-12264;9;2;1257.84;628.92;12;2024;Mağaza;Bursa;riskli;1
MUS-10100;306;1;857.85;857.85;2;2024;Mağaza;İzmir;riskli;1
MUS-10766;19;2;4410.53;2205.26;12;2024;Online;İzmir;sadık;0
MUS-12052;4;4;5315.6;1328.9;12;2024;Online;Ankara;sadık;0
MUS-12312;40;5;6701.08;1340.22;11;2024;Online;Ankara;sadık;0
MUS-10002;449;2;491.47;245.74;10;2023;Mağaza;Antalya;kayıp;1
MUS-12128;87;3;274.63;91.54;10;2024;Telefon;Konya;kayıp;1
MUS-10701;133;2;106.33;53.16;8;2024;Mağaza;Konya;kayıp;1
MUS-11215;4;3;2006.2;668.73;12;2024;Online;Gaziantep;riskli;1
MUS-10007;87;3;1596.86;532.29;10;2024;Online;Kayseri;riskli;1
MUS-11370;536;1;147.71;147.71;7;2023;Online;Bursa;kayıp;1
MUS-10836;19;4;5797.03;1449.26;12;2024;Online;Adana;sadık;0
MUS-12335;2;6;31649.55;5274.93;12;2024;Mağaza;İstanbul;şampiyon;0
MUS-12305;29;3;571.27;190.42;12;2024;Mağaza;Adana;kayıp;1
MUS-10785;10;4;3063.46;765.87;12;2024;Online;Mersin;sadık;0
MUS-10476;0;6;8055.88;1342.65;12;2024;Online;Bursa;sadık;0
MUS-10218;236;1;107.98;107.98;5;2024;Online;Ankara;kayıp;1
MUS-10559;8;2;486.71;243.35;12;2024;Telefon;Adana;kayıp;1
MUS-11846;168;2;446.87;223.44;7;2024;Online;Adana;riskli;1
MUS-10556;3;10;46417.77;4641.78;12;2024;Online;İzmir;şampiyon;0
MUS-11263;198;2;1454.02;727.01;6;2024;Telefon;Kayseri;riskli;1
MUS-10874;3;2;3974.33;1987.16;12;2024;Mağaza;Antalya;sadık;0
MUS-10037;311;2;678.82;339.41;2;2024;Mağaza;Konya;riskli;1
MUS-10020;43;5;5051.98;1010.4;11;2024;Online;İstanbul;sadık;0
MUS-10747;151;4;1039.35;259.84;8;2024;Mağaza;İzmir;riskli;1
MUS-11969;0;9;14845.05;1649.45;12;2024;Telefon;Konya;sadık;0
MUS-10502;199;3;1095.3;365.1;6;2024;Mağaza;Mersin;riskli;1
MUS-10964;7;3;1183.48;394.49;12;2024;Mağaza;Antalya;riskli;1
MUS-10562;74;4;1142.96;285.74;10;2024;Telefon;Kayseri;riskli;1
MUS-12290;102;2;988.67;494.33;9;2024;Online;Mersin;riskli;1
MUS-11001;3;3;4206.89;1402.3;12;2024;Mağaza;Bursa;sadık;0
MUS-11040;248;2;1120.93;560.47;4;2024;Mağaza;İzmir;riskli;1
MUS-11726;31;7;12116.3;1730.9;11;2024;Mağaza;Antalya;sadık;0
MUS-11767;186;5;6214.26;1242.85;6;2024;Online;Gaziantep;sadık;0
MUS-11686;323;2;680.96;340.48;2;2024;Telefon;Ankara;riskli;1
MUS-12266;138;3;838.38;279.46;8;2024;Telefon;Kayseri;riskli;1
MUS-10367;125;3;941.55;313.85;8;2024;Mağaza;Konya;riskli;1
MUS-10388;6;4;2669.37;667.34;12;2024;Online;Adana;riskli;1
MUS-11444;81;3;500.04;166.68;10;2024;Online;Adana;kayıp;1
MUS-10114;0;6;8799.4;1466.57;12;2024;Online;Adana;sadık;0
MUS-11923;57;2;669.14;334.57;11;2024;Telefon;İzmir;riskli;1
MUS-10319;46;7;7673.36;1096.19;11;2024;Online;Konya;sadık;0
MUS-10555;7;7;11335.58;1619.37;12;2024;Mağaza;Adana;sadık;0
MUS-10566;7;8;13857.94;1732.24;12;2024;Online;Konya;sadık;0
MUS-12276;56;3;4893.5;1631.17;11;2024;Online;İstanbul;sadık;0
MUS-11209;2;8;34540.49;4317.56;12;2024;Online;Kayseri;şampiyon;0
MUS-10259;26;6;26256.36;4376.06;12;2024;Online;İzmir;şampiyon;0
MUS-11866;60;3;1191.44;397.15;11;2024;Online;Antalya;riskli;1
MUS-11096;90;3;2202.02;734.01;10;2024;Mağaza;Konya;riskli;1
MUS-10641;11;5;7653.47;1530.69;12;2024;Online;Adana;sadık;0
MUS-10025;93;4;1506.61;376.65;9;2024;Mağaza;İzmir;riskli;1
MUS-10724;613;1;307.36;307.36;4;2023;Online;Ankara;kayıp;1
MUS-11566;5;3;5146.3;1715.43;12;2024;Telefon;İstanbul;sadık;0
MUS-11418;128;4;4352.7;1088.17;8;2024;Telefon;Konya;sadık;0
MUS-11442;38;2;1059.5;529.75;11;2024;Mağaza;Bursa;riskli;1
MUS-10276;185;3;1443.04;481.01;6;2024;Online;İzmir;riskli;1
MUS-10908;202;2;842.42;421.21;6;2024;Mağaza;Kayseri;riskli;1
MUS-10984;106;3;2162.71;720.9;9;2024;Mağaza;Kayseri;riskli;1
MUS-10431;112;3;616.14;205.38;9;2024;Online;Adana;kayıp;1
MUS-11575;70;4;3292.28;823.07;10;2024;Mağaza;Antalya;sadık;0
MUS-10267;11;5;1844.09;368.82;12;2024;Online;Ankara;riskli;1
MUS-10032;9;2;1029.11;514.55;12;2024;Telefon;Mersin;riskli;1
MUS-11092;7;6;3194.53;532.42;12;2024;Mağaza;Mersin;sadık;0
MUS-10098;37;3;1419.61;473.2;11;2024;Mağaza;Konya;riskli;1
MUS-10794;80;4;4426.1;1106.52;10;2024;Online;Konya;sadık;0
MUS-10926;71;5;4376.71;875.34;10;2024;Online;Mersin;sadık;0
MUS-11884;36;3;1273.07;424.36;11;2024;Mağaza;Adana;riskli;1
MUS-11272;54;3;1435.46;478.49;11;2024;Telefon;Bursa;riskli;1
MUS-10553;85;1;250.21;250.21;10;2024;Mağaza;Gaziantep;kayıp;1
MUS-11073;71;4;8222.21;2055.55;10;2024;Online;Gaziantep;sadık;0
MUS-10179;24;10;36716.95;3671.69;12;2024;Mağaza;Gaziantep;şampiyon;0
MUS-10376;138;4;2261.63;565.41;8;2024;Mağaza;Antalya;riskli;1
MUS-10118;321;1;59.84;59.84;2;2024;Mağaza;İzmir;kayıp;1
MUS-11158;19;13;63242.63;4864.82;12;2024;Online;Ankara;şampiyon;0
MUS-12019;58;2;608.55;304.27;11;2024;Online;Ankara;riskli;1
MUS-10618;244;2;317.28;158.64;5;2024;Telefon;Ankara;kayıp;1
MUS-11450;20;2;552.59;276.3;12;2024;Mağaza;Gaziantep;kayıp;1
MUS-11421;231;3;405.15;135.05;5;2024;Mağaza;Gaziantep;kayıp;1
MUS-12050;41;3;3379.46;1126.49;11;2024;Mağaza;İstanbul;sadık;0
MUS-11681;259;1;307.73;307.73;4;2024;Online;Mersin;kayıp;1
MUS-11252;337;1;295.29;295.29;1;2024;Mağaza;Konya;kayıp;1
MUS-11009;118;4;3611.33;902.83;9;2024;Online;İstanbul;sadık;0
MUS-11189;78;3;665.88;221.96;10;2024;Telefon;İzmir;riskli;1
MUS-11470;440;2;106.04;53.02;10;2023;Mağaza;Bursa;kayıp;1
MUS-10167;41;4;4263.21;1065.8;11;2024;Online;Kayseri;sadık;0
MUS-12011;31;3;1197.13;399.04;11;2024;Mağaza;Kayseri;riskli;1
MUS-11756;93;2;214.96;107.48;9;2024;Mağaza;Antalya;kayıp;1
MUS-10133;177;4;1936.01;484.0;7;2024;Mağaza;Konya;riskli;1
MUS-12002;40;4;1851.31;462.83;11;2024;Online;Antalya;riskli;1
MUS-11648;364;2;182.69;91.34;1;2024;Mağaza;Ankara;kayıp;1
MUS-11664;5;7;10083.18;1440.45;12;2024;Online;Konya;sadık;0
MUS-10661;153;3;5172.67;1724.22;7;2024;Online;Konya;sadık;0
MUS-11682;80;3;1171.45;390.48;10;2024;Mağaza;Kayseri;riskli;1
MUS-11460;389;2;643.68;321.84;12;2023;Mağaza;Konya;riskli;1
MUS-12123;15;3;4169.18;1389.73;12;2024;Online;Konya;sadık;0
MUS-10877;186;3;1458.24;486.08;6;2024;Online;Gaziantep;riskli;1
MUS-10346;38;5;7395.99;1479.2;11;2024;Telefon;Adana;sadık;0
MUS-10379;18;3;1686.84;562.28;12;2024;Mağaza;Konya;riskli;1
MUS-10608;20;2;225.04;112.52;12;2024;Telefon;Gaziantep;kayıp;1
MUS-10386;80;4;1911.77;477.94;10;2024;Mağaza;Konya;riskli;1
MUS-10337;72;5;2185.71;437.14;10;2024;Telefon;İstanbul;riskli;1
MUS-11662;48;6;5706.95;951.16;11;2024;Online;Bursa;sadık;0
MUS-10648;0;6;6368.41;1061.4;12;2024;Online;İstanbul;sadık;0
MUS-12118;89;6;5762.67;960.45;10;2024;Online;Adana;sadık;0
MUS-11745;162;2;858.48;429.24;7;2024;Online;Konya;riskli;1
MUS-10135;444;1;337.09;337.09;10;2023;Mağaza;Antalya;kayıp;1
MUS-11034;33;7;10101.61;1443.09;11;2024;Online;İzmir;sadık;0
MUS-11937;24;11;59013.19;5364.84;12;2024;Online;Antalya;şampiyon;0
MUS-10923;7;4;1612.36;403.09;12;2024;Mağaza;İzmir;riskli;1
MUS-11535;11;4;2074.15;518.54;12;2024;Mağaza;Antalya;riskli;1
MUS-12101;184;4;4107.37;1026.84;6;2024;Mağaza;Kayseri;sadık;0
MUS-10454;65;4;7753.52;1938.38;10;2024;Mağaza;İstanbul;sadık;0
MUS-10687;48;6;8150.27;1358.38;11;2024;Online;Gaziantep;sadık;0
MUS-11692;62;8;10916.65;1364.58;10;2024;Online;İstanbul;sadık;0
MUS-10568;123;5;8147.57;1629.51;8;2024;Telefon;Adana;sadık;0
MUS-12084;244;2;628.74;314.37;5;2024;Mağaza;Ankara;kayıp;1
MUS-10171;31;3;525.07;175.02;11;2024;Mağaza;Kayseri;kayıp;1
MUS-12254;56;6;5813.31;968.89;11;2024;Mağaza;Konya;sadık;0
MUS-10591;180;3;481.6;160.53;7;2024;Mağaza;Kayseri;kayıp;1
MUS-11255;24;8;39644.79;4955.6;12;2024;Telefon;Adana;şampiyon;0
MUS-10814;46;7;13565.45;1937.92;11;2024;Online;Bursa;sadık;0
MUS-12288;145;2;1099.89;549.94;8;2024;Mağaza;Adana;riskli;1
MUS-10127;343;2;354.02;177.01;1;2024;Mağaza;Gaziantep;kayıp;1
